"""KEY"""KEY:0TXTSH;"""SOCIEDAD"""0COMP_CODE:0COMP_CODE;"""CLASE DOCUMENTO VENTA"""0DOC_TYPE:0DOC_TYPE;"""CENTRO"""0PLANT:0PLANT;"""ORGANIZACION DE VENTA"""0SALES_ORG:0SALESORG;"""SOLICITANTE"""0SOLD_TO:0SOLD_TO;"""NOMBRE SOLICITANTE"""1TXTMD:0TXTMD;"""RUT SOLICITANTE"""RUT_SOLD_TO:0TAX_NUMB;"""DESTINATARIO DE MERCANCIA"""0SHIP_TO:0SHIP_TO;"""RUT DESTINATARIO DE MERCANCIA"""RUT_0SHIP_TO:0TAX_NUMB;"""DOCUMENTO VENTA"""0DOC_NUMBER:0DOC_NUMBER;"""POSICION DOC. VENTA"""0S_ORD_ITEM:0S_ORD_ITEM;"""FECHA DOCUMENTO PEDIDO"""0CALDAY:0CALDAY;"""MATERIAL"""0MATERIAL:0MATERIAL;"""DESCRIPCION MATERIAL"""DESCRIPTION:0TXTLG;"""ESPECIE MATERIAL"""ZMAT_SPEC:ZMAT_SPEC;"""ENTREGA"""0DELIV_NUMB:0DELIV_NUMB;"""FACTURA"""0BILL_NUM:0BILL_NUM;"""CENTRO DE BENEFICIO"""0PROFIT_CTR:0PROFIT_CTR;"""PEDIDO CLIENTE"""0PO_NUMBER:0PO_NUMBER;"""CLIENTE FACTURA"""CLIENTE_FACTURA:/BIC/OF_CHAR_000010_00;"""CANTIDAD PEDIDO"""CANTIDAD_PEDIDO:0QUANT_B;"""CANTIDAD ENTREGA"""CANTIDAD_ENTREGA:4ZV_SD11-0QUANT_B_0;"""CANTIDAD FACTURA"""CANTIDAD_FACTURA:4ZV_SD11-0QUANT_B_1;"""VALOR PEDIDO MD"""VALOR_PEDIDO_MD:0NET_VALUE;"""VALOR PEDIDO ME"""VALOR_PEDIDO_ME:0NET_VAL_S;"""VALOR NETRO FACTURA ME"""VALOR_NETRO_FACTURA_ME:4ZV_SD11-0NET_VAL_S_0;"""VALOR NETO FACTURA MD"""VALOR_NETO_FACTURA_MD:4ZV_SD11-0NETVAL_INV;"""PESO BRUTO PEDIDO"""PESO_BRUTO_PEDIDO:0GR_WT_KG;"""PESO NETO PEDIDO"""PESO_NETO_PEDIDO:0NT_WT_KG;"""PESO BRUTO ENTREGA"""PESO_BRUTO_ENTREGA:4ZV_SD11-0GR_WT_KG_0;"""PESO NETO ENTREGA"""PESO_NETO_ENTREGA:4ZV_SD11-0NT_WT_KG_0;"""PRECIO MD"""PRECIO_MD:0COST;"""PRECIO ME"""PRECIO_ME:0COST_VAL_S;"""TIPO DE CAMBIO"""TIPO_DE_CAMBIO:0EXCHG_RATE;"""DESTINATARIO DE FACTURA"""0BILLTOPRTY:0BILLTOPRTY;"""CANAL DE DISTRIBUCIÓN"""0DISTR_CHAN:0DISTR_CHAN;"""NOMBRE DEST. MERCANCIA """0SHIP_TO_NAME:0TXTMD;"""NOMBRE DEST. FACTURA"""0BILLTOPRTY_NAME:0TXTMD;"""VALOR UNITARIO"""VALOR_UNITARIO:FLOAT
0350002088000050;VN01;S200;HN11;VN01;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0350002088;000050;20230124;NCC_REP_PEL_HSJF;NUEZCC REPASO DE PELON HSJF;NUEZCC;;;LONZCH2016;LIQTEMP2022;76100265-1;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;329622.00 ;383.50 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;0.0000000000000000E+00
0340000143000020;VN01;S104;HN18;VN01;;FRESIA VENECIANO GONZALEZ;;11384862-6;11384862-6;0340000143;000020;20240529;VENTA_AF;VENTA DE ACTIVO FIJO;;;;SFCTN01000;VENTAAF;11384862-6;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;12605.00 ;14.03 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;11384862-6;01;;FRESIA VENECIANO GONZALEZ;1.2605000000000000E+04
0340000143000010;VN01;S104;HN18;VN01;;FRESIA VENECIANO GONZALEZ;;11384862-6;11384862-6;0340000143;000010;20240529;VENTA_AF;VENTA DE ACTIVO FIJO;;;;SFCTN01000;VENTAAF;11384862-6;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;252101.00 ;280.70 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;11384862-6;01;;FRESIA VENECIANO GONZALEZ;2.5210100000000000E+05
0340000141000010;VN01;S104;HN10;VN01;;MARIA CLEMENTINA PACHECO VALENZUELA;;6086106-4;6086106-4;0340000141;000010;20240215;VENTA_AF;VENTA DE ACTIVO FIJO;;;;VNGT010000;CAMIONETAFORD;6086106-4;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;14117647.00 ;14708.03 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;6086106-4;01;;MARIA CLEMENTINA PACHECO VALENZUELA;1.4117647000000000E+07
0340000136000010;VN01;S104;HN11;VN01;;TRANSPORTES PABLO CANCINO MEDINO EI;;76705627-3;76705627-3;0340000136;000010;20240130;VENTA_AF;VENTA DE ACTIVO FIJO;;;;PIOP010000;VENTACAMIONETA;76705627-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;11092437.00 ;12176.51 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76705627-3;01;;TRANSPORTES PABLO CANCINO MEDINO EI;1.1092437000000000E+07
0340000135000010;VS05;S104;HS51;VS05;;Agrícola Santa Rosario Limitada;;76198535-3;76198535-3;0340000135;000010;20231221;VENTA_AF;VENTA DE ACTIVO FIJO;;;;ALOP010000;VENTADEMOTO;76198535-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1600000.00 ;1841.68 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76198535-3;01;;Agrícola Santa Rosario Limitada;1.6000000000000000E+06
0340000134000010;VN01;S104;HN11;VN01;;MARCELO VALLETTE GONZALEZ;;10879606-5;10879606-5;0340000134;000010;20231219;VENTA_AF;VENTA DE ACTIVO FIJO;;;;PIOP010000;VENTACAMIONETA;10879606-5;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;11176471.00 ;12766.11 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;10879606-5;01;;MARCELO VALLETTE GONZALEZ;1.1176471000000000E+07
0340000132000010;VS06;S104;VS06;VS06;;LOMAS DEL SECANO SPA;;77327787-7;77327787-7;0340000132;000010;20231018;VENTA_AF;VENTA DE ACTIVO FIJO;;;;UCINSOC010;DESMONTADORA;77327787-7;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;150000.00 ;158.63 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77327787-7;01;;LOMAS DEL SECANO SPA;1.5000000000000000E+05
0340000127000010;VN01;S104;HN13;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0340000127;000010;20230803;VENTA_AF;VENTA DE ACTIVO FIJO;;;;REOP010000;TRACTORMASSEYFERGU;77080860-K;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;8403361.00 ;10150.95 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;8.4033610000000000E+06
0340000123000010;VS05;S104;HS51;VS05;;Guillermo Peña Castillo;;18750478-3;18750478-3;0340000123;000010;20230608;VENTA_AF;VENTA DE ACTIVO FIJO;;;;ALOP010000;CAMIONETA;18750478-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;420168.00 ;529.53 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18750478-3;01;;Guillermo Peña Castillo;4.2016800000000000E+05
0340000122000010;VS05;S104;HS51;VS05;;Guillermo Peña Castillo;;18750478-3;18750478-3;0340000122;000010;20230608;VENTA_AF;VENTA DE ACTIVO FIJO;;;;ALOP010000;MOTO;18750478-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;420168.00 ;529.53 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18750478-3;01;;Guillermo Peña Castillo;4.2016800000000000E+05
0340000118000010;VN01;S104;HN11;VN01;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0340000118;000010;20230420;VENTA_AF;VENTA DE ACTIVO FIJO;;;;PIOP010000;VENTACOMPUTADOR;76524270-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;253333.00 ;317.89 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;2.5333300000000000E+05
0340000116000010;VN01;S104;HN11;VN01;;AGRICOLA DEL RIO PUELO SPA;;77666952-0;77666952-0;0340000116;000010;20230324;VENTA_AF;VENTA DE ACTIVO FIJO;;;;PIOP010000;VENTACAMIONETA;77666952-0;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;13445378.00 ;16697.56 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77666952-0;01;;AGRICOLA DEL RIO PUELO SPA;1.3445378000000000E+07
0340000115000010;VN01;S104;HN11;VN01;;AGRICOLA DEL RIO PUELO SPA;;77666952-0;77666952-0;0340000115;000010;20230324;VENTA_AF;VENTA DE ACTIVO FIJO;;;;PIOP010000;VENTACAMIONETA;77666952-0;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;13445378.00 ;16697.56 ;0.0000000000000000E+00;0.0000000000000000E+00;1.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77666952-0;01;;AGRICOLA DEL RIO PUELO SPA;1.3445378000000000E+07
0320009783000010;VN01;S102;HN11;VN01;;DESTILERIA COLINA LIMITADA;;77134005-9;77134005-9;0320009783;000010;20240610;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;PIOLIO2015;.;77134005-9;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;378151.00 ;412.45 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77134005-9;01;;DESTILERIA COLINA LIMITADA;3.7815100000000000E+05
0320009782000010;VN01;S102;HN11;VN01;;CATAS Y OLIVAS SPA;;77005008-1;77005008-1;0320009782;000010;20240610;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;PIOLIO2015;.;77005008-1;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;630000.00 ;687.14 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77005008-1;01;;CATAS Y OLIVAS SPA;6.3000000000000000E+05
0320009781000010;VN01;S110;HN11;VN01;;Ignacio Valdés Donoso;;10719649-8;10719649-8;0320009781;000010;20240610;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;PIOLIO2015;COMPRAACEITE;10719649-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;18908.00 ;20.62 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;10719649-8;01;;Ignacio Valdés Donoso;1.8908000000000000E+04
0320009764000010;VS05;S102;HS51;VS05;;HUERTOS DE UCUQUER SPA;;76079419-8;76079419-8;0320009764;000010;20240606;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;ALGA000000;MANODEOBRA;76079419-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;15888.00 ;17.31 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76079419-8;01;;HUERTOS DE UCUQUER SPA;1.5888000000000000E+04
0320009738000030;VS05;S102;HS51;VS05;;HUERTOS DE UCUQUER SPA;;76079419-8;76079419-8;0320009738;000030;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;ALGA000000;ARRIENDOMAQUINARIA;76079419-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1230468.00 ;1340.41 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76079419-8;01;;HUERTOS DE UCUQUER SPA;1.2304680000000000E+06
0320009738000020;VS05;S102;HS51;VS05;;HUERTOS DE UCUQUER SPA;;76079419-8;76079419-8;0320009738;000020;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;ALGA000000;ARRIENDOMAQUINARIA;76079419-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1230468.00 ;1340.41 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76079419-8;01;;HUERTOS DE UCUQUER SPA;1.2304680000000000E+06
0320009738000010;VS05;S102;HS51;VS05;;HUERTOS DE UCUQUER SPA;;76079419-8;76079419-8;0320009738;000010;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;ALGA000000;ARRIENDOMAQUINARIA;76079419-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;381606.00 ;415.70 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76079419-8;01;;HUERTOS DE UCUQUER SPA;3.8160600000000000E+05
0320009737000030;VS06;S102;VS06;VS06;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0320009737;000030;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;UCINSOC010;SERVADM;76524270-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;820000.00 ;893.27 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;8.2000000000000000E+05
0320009737000020;VS06;S102;VS06;VS06;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0320009737;000020;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;UCINSOC010;SERVADM;76524270-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;3548125.00 ;3865.14 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;3.5481250000000000E+06
0320009737000010;VS06;S102;VS06;VS06;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0320009737;000010;20240605;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;UCINSOC010;SERVADM;76524270-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;5478140.00 ;5967.60 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;5.4781400000000000E+06
0320009735000040;VS05;S102;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0320009735;000040;20240605;LI_GRANEL_HSJF;LIMON GRANEL HSJF;LIMON;;;ALLIME2017;4500747913;76100265-1;3783.000 ;0.0000000000000000E+00;0.0000000000000000E+00;520908.00 ;567.45 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.3800000000000000E+02
0320009735000030;VS05;S102;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0320009735;000030;20240605;LI_GRANEL_HSJF;LIMON GRANEL HSJF;LIMON;;;ALLIME2017;4500747913;76100265-1;7618.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1048976.00 ;1142.70 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.3800000000000000E+02
0320009735000020;VS05;S102;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0320009735;000020;20240605;LI_GRANEL_HSJF;LIMON GRANEL HSJF;LIMON;;;ALLIME2017;4500747913;76100265-1;13702.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1886724.00 ;2055.30 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.3800000000000000E+02
0320009735000010;VS05;S102;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0320009735;000010;20240605;LI_GRANEL_HSJF;LIMON GRANEL HSJF;LIMON;;;ALLIME2017;4500747913;76100265-1;10157.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1398588.00 ;1523.55 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.3800000000000000E+02
0320009727000010;VS06;S102;VS06;VS06;;AGUAS RAPEL SPA;;77389403-5;77389403-5;0320009727;000010;20240604;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;UCINSOC010;SERVICIORIEGOYBOM;77389403-5;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;2257846.00 ;2459.58 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77389403-5;01;;AGUAS RAPEL SPA;2.2578460000000000E+06
0320009723000010;VN01;S102;HN11;VN01;;CATAS Y OLIVAS SPA;;77005008-1;77005008-1;0320009723;000010;20240531;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;PIOLIO2015;.;77005008-1;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1121400.00 ;1221.60 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77005008-1;01;;CATAS Y OLIVAS SPA;1.1214000000000000E+06
0320009721000060;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000060;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;8403.00 ;9.26 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;8.4030000000000000E+03
0320009721000050;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000050;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;8403.00 ;9.26 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;8.4030000000000000E+03
0320009721000040;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000040;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;84034.00 ;92.58 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;8.4034000000000000E+04
0320009721000030;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000030;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;2.000 ;0.0000000000000000E+00;0.0000000000000000E+00;25210.00 ;27.77 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;1.2605000000000000E+04
0320009721000020;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000020;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;8403.00 ;9.26 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;8.4030000000000000E+03
0320009721000010;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009721;000010;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;2.000 ;0.0000000000000000E+00;0.0000000000000000E+00;33614.00 ;37.03 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;1.6807000000000000E+04
0320009720000030;VN01;S110;HN18;VN01;;ABERNEGO GONZALEZ;;15486681-7;15486681-7;0320009720;000030;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;15486681-7;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;25000.00 ;27.54 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;15486681-7;01;;ABERNEGO GONZALEZ;2.5000000000000000E+04
0320009720000020;VN01;S110;HN18;VN01;;ABERNEGO GONZALEZ;;15486681-7;15486681-7;0320009720;000020;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;15486681-7;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;67227.00 ;74.07 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;15486681-7;01;;ABERNEGO GONZALEZ;6.7227000000000000E+04
0320009720000010;VN01;S110;HN18;VN01;;ABERNEGO GONZALEZ;;15486681-7;15486681-7;0320009720;000010;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;15486681-7;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;180000.00 ;198.31 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;15486681-7;01;;ABERNEGO GONZALEZ;1.8000000000000000E+05
0320009719000020;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009719;000020;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;70000.00 ;77.12 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;7.0000000000000000E+04
0320009719000010;VN01;S110;HN18;VN01;;LUIS CESAR JESUS OLIVARES GONZALEZ;;18553268-2;18553268-2;0320009719;000010;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;18553268-2;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;84034.00 ;92.58 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;18553268-2;01;;LUIS CESAR JESUS OLIVARES GONZALEZ;8.4034000000000000E+04
0320009718000010;VN01;S102;HN18;VN01;;CRISTIAN CAMPUSANO CAMPUSANO;;15057203-7;15057203-7;0320009718;000010;20240530;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SFCTN01000;.;15057203-7;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;84034.00 ;92.58 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;15057203-7;01;;CRISTIAN CAMPUSANO CAMPUSANO;8.4034000000000000E+04
